DOM_Blank1_EX_200.00,,DOM_Blank1_EX_205.00,,DOM_Blank1_EX_210.00,,DOM_Blank1_EX_215.00,,DOM_Blank1_EX_220.00,,DOM_Blank1_EX_225.00,,DOM_Blank1_EX_230.00,,DOM_Blank1_EX_235.00,,DOM_Blank1_EX_240.00,,DOM_Blank1_EX_245.00,,DOM_Blank1_EX_250.00,,DOM_Blank1_EX_255.00,,DOM_Blank1_EX_260.00,,DOM_Blank1_EX_265.00,,DOM_Blank1_EX_270.00,,DOM_Blank1_EX_275.00,,DOM_Blank1_EX_280.00,,DOM_Blank1_EX_285.00,,DOM_Blank1_EX_290.00,,DOM_Blank1_EX_295.00,,DOM_Blank1_EX_300.00,,DOM_Blank1_EX_305.00,,DOM_Blank1_EX_310.00,,DOM_Blank1_EX_315.00,,DOM_Blank1_EX_320.00,,DOM_Blank1_EX_325.00,,DOM_Blank1_EX_330.00,,DOM_Blank1_EX_335.00,,DOM_Blank1_EX_340.00,,DOM_Blank1_EX_345.00,,DOM_Blank1_EX_350.00,,DOM_Blank1_EX_355.00,,DOM_Blank1_EX_360.00,,DOM_Blank1_EX_365.00,,DOM_Blank1_EX_370.00,,DOM_Blank1_EX_375.00,,DOM_Blank1_EX_380.00,,DOM_Blank1_EX_385.00,,DOM_Blank1_EX_390.00,,DOM_Blank1_EX_395.00,,DOM_Blank1_EX_400.00,,DOM_Blank1_EX_405.00,,DOM_Blank1_EX_410.00,,DOM_Blank1_EX_415.00,,DOM_Blank1_EX_420.00,,DOM_Blank1_EX_425.00,,DOM_Blank1_EX_430.00,,DOM_Blank1_EX_435.00,,DOM_Blank1_EX_440.00,,DOM_Blank1_EX_445.00,,DOM_Blank1_EX_450.00,
306,7.537620544,306,4.198765755,306,5.759867668,306,6.463824749,306,8.410037994,306,6.080561638,306,8.501422882,306,4.907119751,306,2.926270485,306,2.959282637,306,2.834600925,306,3.713144302,306,3.654102087,306,5.435609818,306,10.40067005,306,52.69471741,306,34.75987244,306,6.101480007,306,5.37727499,306,5.239565849,306,124.2906342,306,1001.360535,306,649.8820801,306,7.00874567,306,4.102255821,306,3.85074091,306,3.74725914,306,3.176989317,306,3.325606346,306,2.784402132,306,3.164957285,306,2.788975477,306,2.362672806,306,2.498521805,306,1.564388514,306,1.688094258,306,1.569559693,306,1.553335667,306,1.482831478,306,1.561330318,306,1.649031162,306,1.468555808,306,1.549163222,306,1.600863695,306,1.677912354,306,1.884723902,306,2.108672619,306,2.036262512,306,1.767366886,306,1.498692989,306,1.48948586
308,12.05954552,308,7.412685871,308,5.123801231,308,10.41585541,308,7.895543098,308,6.39739275,308,8.058481216,308,4.345699787,308,2.274358988,308,2.478954554,308,3.031997204,308,3.88898921,308,3.65599823,308,4.632482529,308,6.359312057,308,32.36253357,308,52.84187317,308,8.862068176,308,4.923208714,308,4.962767601,308,17.66347694,308,1001.360535,308,1001.360535,308,58.20828247,308,4.86400795,308,3.174752235,308,3.575197935,308,3.211292267,308,3.575992823,308,3.095553398,308,2.903136015,308,2.828383684,308,2.305975914,308,2.402925014,308,1.673974752,308,1.744173288,308,1.625294209,308,1.506342053,308,1.516253829,308,1.632189035,308,1.51316452,308,1.691696286,308,1.523740053,308,1.528869152,308,1.720103264,308,1.812357664,308,2.228560448,308,2.021350145,308,1.701281786,308,1.661403179,308,1.495504141
310,17.13115311,310,9.094848633,310,7.812157154,310,6.874328613,310,4.529024601,310,5.396273613,310,6.942789555,310,5.125724316,310,3.141378403,310,2.622570992,310,3.413453817,310,3.698210955,310,4.074594021,310,5.157742977,310,5.42795229,310,16.22379684,310,58.16734314,310,16.79304504,310,5.014861107,310,4.878640652,310,5.937824249,310,295.7926941,310,1001.360535,310,362.0708008,310,5.309307098,310,4.489997864,310,4.376613617,310,3.539563894,310,3.305040359,310,3.785315037,310,3.197560787,310,2.527432442,310,2.467293739,310,2.515267611,310,1.717599154,310,1.607742667,310,1.750434995,310,1.622493267,310,1.578726053,310,1.666279793,310,1.534597635,310,1.593718529,310,1.70868659,310,1.632241368,310,1.698469996,310,2.075593472,310,2.312281132,310,1.904784203,310,1.590964079,310,1.555389047,310,1.592610002
312.0299988,4.087197304,312.0299988,4.965771675,312.0299988,7.449853897,312.0299988,6.538058758,312.0299988,4.386917114,312.0299988,4.436305046,312.0299988,6.639290333,312.0299988,3.961465359,312.0299988,2.365674019,312.0299988,2.413831949,312.0299988,2.589539528,312.0299988,3.749663353,312.0299988,3.720033646,312.0299988,4.324549198,312.0299988,5.843076706,312.0299988,8.858539581,312.0299988,53.05648804,312.0299988,35.6411972,312.0299988,4.891846657,312.0299988,4.940130234,312.0299988,4.573239803,312.0299988,44.55477905,312.0299988,1001.360535,312.0299988,1001.360535,312.0299988,15.94493675,312.0299988,4.416717529,312.0299988,4.336286545,312.0299988,4.255215645,312.0299988,3.700294733,312.0299988,3.563771009,312.0299988,3.034581184,312.0299988,2.602408409,312.0299988,2.235531569,312.0299988,2.767296553,312.0299988,1.699248433,312.0299988,1.69252193,312.0299988,1.635482073,312.0299988,1.538152456,312.0299988,1.513687253,312.0299988,1.624846697,312.0299988,1.718253613,312.0299988,1.581648588,312.0299988,1.511788726,312.0299988,1.631770849,312.0299988,1.726143599,312.0299988,1.971076846,312.0299988,2.407453537,312.0299988,2.081902742,312.0299988,1.685483932,312.0299988,1.514361382,312.0299988,1.566719174
314.0599976,8.219255447,314.0599976,1.360544205,314.0599976,5.099497318,314.0599976,3.291512012,314.0599976,8.364545822,314.0599976,4.027211189,314.0599976,6.970834255,314.0599976,4.341170311,314.0599976,2.617768764,314.0599976,2.740303993,314.0599976,2.643250465,314.0599976,3.70831871,314.0599976,3.646466017,314.0599976,4.576538086,314.0599976,5.107392311,314.0599976,6.096745491,314.0599976,34.12722778,314.0599976,49.36471558,314.0599976,6.965718746,314.0599976,4.168525696,314.0599976,4.65180397,314.0599976,9.785759926,314.0599976,745.6517334,314.0599976,1001.360535,314.0599976,125.9702759,314.0599976,4.936179161,314.0599976,4.429849625,314.0599976,3.80618763,314.0599976,3.746323109,314.0599976,3.516808033,314.0599976,3.68178153,314.0599976,2.733160019,314.0599976,2.190216541,314.0599976,2.673537254,314.0599976,1.708937287,314.0599976,1.775705934,314.0599976,1.701461315,314.0599976,1.608428001,314.0599976,1.607725501,314.0599976,1.799628735,314.0599976,1.590510488,314.0599976,1.740029931,314.0599976,1.64828372,314.0599976,1.686599731,314.0599976,1.752769589,314.0599976,2.051102638,314.0599976,2.401487827,314.0599976,2.23381567,314.0599976,1.634927273,314.0599976,1.618262053,314.0599976,1.515722275
315.9299927,7.606206894,315.9299927,10.1284256,315.9299927,7.535501003,315.9299927,3.145348072,315.9299927,5.763890743,315.9299927,6.047468185,315.9299927,7.503098488,315.9299927,5.164031029,315.9299927,2.938372135,315.9299927,2.877913237,315.9299927,2.528487682,315.9299927,2.92760253,315.9299927,3.600555182,315.9299927,3.864987373,315.9299927,5.10742569,315.9299927,5.482889652,315.9299927,17.60760307,315.9299927,56.31938171,315.9299927,13.89081573,315.9299927,3.866179943,315.9299927,4.114422798,315.9299927,5.3472929,315.9299927,134.332489,315.9299927,1001.360535,315.9299927,658.5270996,315.9299927,5.776975632,315.9299927,4.170872688,315.9299927,3.514169455,315.9299927,3.064867496,315.9299927,3.661326885,315.9299927,2.488314867,315.9299927,2.591454029,315.9299927,2.287787437,315.9299927,2.54618597,315.9299927,1.601441264,315.9299927,1.675825119,315.9299927,1.623958826,315.9299927,1.699458957,315.9299927,1.603790164,315.9299927,1.814606905,315.9299927,1.857170343,315.9299927,1.600283384,315.9299927,1.688280463,315.9299927,1.648094535,315.9299927,1.702173233,315.9299927,2.041620731,315.9299927,2.632143974,315.9299927,2.367348671,315.9299927,1.708175302,315.9299927,1.640808463,315.9299927,1.597555757
317.9599915,10.91034031,317.9599915,4.065684319,317.9599915,7.610544205,317.9599915,8.569095612,317.9599915,6.385669708,317.9599915,3.71829319,317.9599915,7.580800533,317.9599915,4.571590424,317.9599915,2.986419678,317.9599915,2.795810461,317.9599915,3.144039392,317.9599915,4.229142666,317.9599915,3.588450193,317.9599915,4.318545341,317.9599915,4.652666092,317.9599915,4.711069107,317.9599915,9.508516312,317.9599915,50.53396606,317.9599915,28.14560509,317.9599915,3.680321455,317.9599915,4.326784134,317.9599915,4.485812664,317.9599915,19.60246086,317.9599915,1001.360535,317.9599915,1001.360535,317.9599915,32.24302292,317.9599915,4.15675211,317.9599915,3.337782383,317.9599915,3.138475895,317.9599915,3.288983822,317.9599915,3.125098228,317.9599915,2.356996298,317.9599915,2.554339647,317.9599915,2.305295229,317.9599915,2.016125679,317.9599915,1.548468947,317.9599915,1.921885729,317.9599915,1.695241094,317.9599915,1.384602666,317.9599915,1.777002573,317.9599915,1.628692985,317.9599915,1.807477832,317.9599915,1.545680642,317.9599915,1.542029023,317.9599915,1.684654951,317.9599915,2.152426958,317.9599915,2.673439264,317.9599915,2.227591991,317.9599915,1.696376085,317.9599915,1.545342803,317.9599915,1.581261635
320,-2.170529366,320,3.231451511,320,8.91030407,320,2.57827425,320,3.480386019,320,5.795368195,320,7.27242136,320,4.736605644,320,2.689780474,320,3.019061804,320,2.525314331,320,3.540121794,320,3.670871735,320,4.293298721,320,5.038784504,320,5.920065403,320,6.473903656,320,33.11031342,320,44.93412018,320,4.728517532,320,3.874315262,320,4.202346802,320,6.462058067,320,418.8232117,320,1001.360535,320,243.0118256,320,4.551376343,320,3.479643583,320,3.590163946,320,3.167980671,320,2.850110054,320,2.646655321,320,2.540272474,320,2.301499367,320,2.006917953,320,1.688493729,320,1.847704053,320,1.828932643,320,1.680954337,320,1.585125804,320,1.777794719,320,1.733644366,320,1.637982845,320,1.618592858,320,1.633696795,320,2.172745943,320,2.935219765,320,2.55059886,320,1.797801971,320,1.592358351,320,1.761480093
322,12.02152538,322,6.404101849,322,4.052334309,322,4.49458456,322,4.532401085,322,5.019081116,322,7.79392004,322,4.777672291,322,3.051441193,322,2.341368675,322,3.024924278,322,3.621904612,322,3.387891531,322,4.265640259,322,4.902445793,322,4.798559666,322,5.302170753,322,15.79994392,322,55.21670532,322,9.09418869,322,3.560372114,322,4.016165733,322,4.911027908,322,55.61034393,322,1001.360535,322,1001.360535,322,17.71253014,322,3.998496771,322,3.223126888,322,2.502002478,322,3.307211399,322,2.725197315,322,2.399762392,322,2.660378933,322,1.791155934,322,1.879480362,322,1.74123323,322,1.855679989,322,1.804393172,322,1.716329932,322,1.794565201,322,1.829290867,322,1.576873541,322,1.779788852,322,1.554349422,322,2.242855072,322,2.974417448,322,2.577237129,322,1.845210075,322,1.617219925,322,1.584124446
324,6.765949726,324,9.021652222,324,-2.026989698,324,6.32455492,324,4.352423668,324,4.623702049,324,5.492856026,324,4.519556522,324,2.918721914,324,3.157606125,324,2.905720949,324,3.639471769,324,3.769718409,324,4.979533195,324,4.739278316,324,5.333327293,324,4.511561394,324,9.271848679,324,51.21289063,324,17.9962368,324,3.376638889,324,4.047663689,324,4.523779869,324,11.9034338,324,1001.360535,324,1001.360535,324,146.520752,324,4.385036469,324,3.652164698,324,3.657945633,324,3.037747145,324,2.97342968,324,2.513750076,324,2.708384752,324,2.194925547,324,1.768566608,324,1.856671333,324,2.049424887,324,1.874068379,324,1.84687376,324,1.758054256,324,1.935390472,324,1.801160574,324,1.785318017,324,1.809559703,324,2.277729988,324,2.693104744,324,2.626146078,324,1.858189106,324,1.583991528,324,1.743966937
326,16.00489616,326,-2.511672735,326,5.01381588,326,7.024173737,326,5.504585743,326,5.092672348,326,8.081367493,326,4.455115318,326,2.876557112,326,2.948071718,326,2.587952614,326,3.613057613,326,3.679105759,326,4.300227642,326,4.617844582,326,4.775409698,326,4.796667099,326,6.050424099,326,33.3502121,326,34.98284912,326,5.741066456,326,4.271768093,326,4.439304829,326,5.840088367,326,254.1778259,326,1001.360535,326,830.4571533,326,5.98339653,326,4.741315842,326,3.284303188,326,3.277116776,326,2.597486019,326,2.647586823,326,2.434658051,326,1.810386777,326,2.301996231,326,1.971113205,326,1.939442396,326,1.803053498,326,1.740414143,326,1.727662802,326,1.769830823,326,1.913154125,326,2.008754015,326,1.856895208,326,2.289834976,326,2.836173773,326,2.961929798,326,1.862397432,326,1.672743559,326,1.771019936
328,-0.758099794,328,3.163970709,328,5.195969582,328,5.235574722,328,2.209080458,328,6.1812253,328,6.474225044,328,3.867552996,328,3.017677784,328,3.28459692,328,2.563484669,328,3.687916756,328,3.79894805,328,4.581593513,328,4.235301971,328,4.882196426,328,4.57088089,328,5.239714622,328,18.16122627,328,49.22831726,328,12.51549053,328,4.059569359,328,4.190615654,328,4.60684967,328,39.72190094,328,1001.360535,328,1001.360535,328,50.30018616,328,4.759538651,328,3.505821705,328,3.330543995,328,3.141116142,328,2.574800968,328,2.443324089,328,1.931140304,328,2.072706699,328,1.962778449,328,1.826349497,328,2.178834677,328,1.871016622,328,1.851233125,328,1.671820641,328,2.064060211,328,1.980949402,328,1.921022177,328,2.154457808,328,3.012318373,328,2.886175871,328,1.825739503,328,1.86632061,328,1.65403533
330,9.938099861,330,5.881340027,330,7.472598553,330,6.984015942,330,6.458250046,330,4.353455544,330,6.737413883,330,4.28089571,330,3.003724098,330,2.779314041,330,3.197843552,330,3.431143522,330,3.693413258,330,4.090744495,330,5.261668205,330,5.075565338,330,4.652333736,330,4.959756374,330,9.813020706,330,52.64011383,330,24.72835922,330,3.81442523,330,4.123687267,330,4.272562504,330,7.385315895,330,680.3153687,330,1001.360535,330,352.1964111,330,4.549911022,330,3.859281301,330,3.346441507,330,3.14168644,330,2.560745716,330,2.650829315,330,2.476205111,330,2.421397686,330,2.099310398,330,1.931883335,330,2.002841473,330,2.041133642,330,1.834144831,330,1.704333901,330,1.847402573,330,1.874328613,330,1.959941626,330,2.249856472,330,2.663475752,330,2.922373056,330,1.903176069,330,1.776587129,330,1.734216809
332,14.33868599,332,7.277704239,332,4.098395348,332,6.767278194,332,7.632817745,332,4.017009735,332,6.480871677,332,4.556304932,332,2.938771725,332,2.661436081,332,2.862496853,332,3.421018362,332,3.524489641,332,4.475809097,332,4.745487213,332,5.350952625,332,5.742224216,332,4.583873749,332,5.703829288,332,40.59181213,332,40.97171783,332,5.659243584,332,3.34880209,332,3.64782095,332,5.12687397,332,93.23286438,332,1001.360535,332,1001.360535,332,18.27328682,332,3.458187342,332,3.848721743,332,2.880167007,332,2.439498425,332,2.472356796,332,2.283686638,332,2.071856022,332,2.02084446,332,1.994192839,332,2.113257408,332,2.194192886,332,1.996371984,332,1.837232113,332,1.675685287,332,1.732775688,332,2.046378613,332,2.379935026,332,2.917401314,332,2.689646721,332,1.965366006,332,1.645148873,332,1.840229511
334,5.453313351,334,8.26662159,334,7.695989609,334,9.167325974,334,5.319820404,334,4.615820885,334,7.197237492,334,4.062804222,334,2.927004337,334,3.038719416,334,3.409082174,334,3.366120577,334,3.853813171,334,4.613205433,334,5.099756241,334,4.733734608,334,4.949615479,334,4.723387718,334,4.831786156,334,23.62055397,334,45.60327148,334,10.54211617,334,3.147475719,334,4.070044518,334,5.251098633,334,13.83267784,334,1001.360535,334,1001.360535,334,174.0787811,334,4.193640232,334,4.026189804,334,2.776755333,334,2.356918097,334,2.637900829,334,2.482112408,334,2.086179495,334,2.404053688,334,2.110633373,334,1.78625381,334,2.316684246,334,2.198125362,334,1.933835745,334,1.749528766,334,1.829282522,334,1.962916136,334,2.59223938,334,3.038113594,334,2.650779486,334,1.991506696,334,1.85338521,334,1.776840568
336,13.10087585,336,6.825025082,336,5.406397343,336,4.210223675,336,4.649077415,336,5.331950188,336,6.360544205,336,4.44546032,336,2.899084568,336,2.599176407,336,3.044008255,336,3.414267063,336,3.913861036,336,4.15400219,336,4.773482323,336,5.331116676,336,4.935828209,336,4.710954666,336,4.369419098,336,10.78752995,336,46.7542572,336,21.87870026,336,3.602140903,336,3.567745209,336,4.940820694,336,5.368180752,336,241.0802612,336,1001.360535,336,989.2844238,336,5.72196579,336,4.017450333,336,3.365631342,336,2.548221111,336,2.69524765,336,2.522526979,336,2.782150507,336,2.352945328,336,2.300196648,336,2.168150187,336,1.976640224,336,2.018674135,336,2.064293861,336,1.809370756,336,1.905312061,336,2.029345512,336,2.563904524,336,2.707181454,336,2.676519632,336,2.005389214,336,1.799412727,336,1.817467332
338,8.252342224,338,4.604288101,338,5.746509075,338,3.303706646,338,3.660386086,338,3.875854969,338,6.460676193,338,4.177894592,338,2.857708454,338,2.71777916,338,2.978956223,338,3.342952251,338,3.666821241,338,4.294726372,338,4.731403351,338,5.488330841,338,5.442997456,338,5.565468311,338,4.39242363,338,5.751821041,338,30.75622559,338,36.73394775,338,5.292840481,338,3.672148466,338,5.222780228,338,5.309502602,338,29.37421227,338,1001.360535,338,1001.360535,338,53.53457642,338,4.074932098,338,3.829844713,338,2.727660656,338,2.63057065,338,2.465901613,338,2.171473026,338,2.265170574,338,2.543943882,338,2.422089577,338,2.155651331,338,2.012015104,338,1.748839855,338,2.043844938,338,1.718533516,338,2.028158188,338,2.642342567,338,3.061436653,338,2.876512527,338,2.148627996,338,1.834457636,338,1.725410461
340,11.83540535,340,10.43907356,340,6.769604206,340,6.687420845,340,6.124450684,340,4.262678146,340,6.730298519,340,4.141246796,340,2.666280746,340,2.843569994,340,3.368130922,340,4.19573307,340,4.424725533,340,4.48932457,340,5.374509335,340,5.219190598,340,5.429782867,340,5.154691696,340,4.589866638,340,4.071550846,340,17.80109787,340,45.65914154,340,9.954109192,340,4.570128918,340,4.808765411,340,4.64065361,340,7.12618494,340,527.7194824,340,1001.360535,340,395.8912964,340,4.669490814,340,3.564114094,340,2.955286503,340,3.067849636,340,2.645797729,340,2.233090162,340,2.276477575,340,2.344602585,340,2.230752945,340,2.114766598,340,2.330421925,340,2.033519983,340,1.957478523,340,1.791955948,340,1.82574296,340,2.572976589,340,3.261561871,340,2.759671211,340,2.202102184,340,1.787683725,340,1.779015303
342,9.020711899,342,5.956132412,342,4.412425995,342,7.582544804,342,5.228738785,342,4.503858089,342,5.873143196,342,3.949471235,342,2.756292582,342,3.036121607,342,3.678388119,342,3.737736225,342,3.813963652,342,3.7359519,342,4.203203678,342,5.390690327,342,5.270183563,342,5.178947449,342,4.619233131,342,3.538480997,342,8.320280075,342,45.86619568,342,18.95993614,342,4.216463089,342,5.012729168,342,5.222116947,342,6.22919035,342,86.21329498,342,1001.360535,342,1001.360535,342,13.02496719,342,4.247799873,342,3.069905281,342,3.013073683,342,2.659183025,342,2.371885777,342,2.563710213,342,1.996093869,342,2.254475117,342,2.234867811,342,2.016186476,342,1.943009853,342,1.962420702,342,2.018696308,342,1.992375135,342,2.332140923,342,3.173388481,342,3.338434935,342,2.154438019,342,1.810687661,342,1.716578245
344,8.417707443,344,1.831575751,344,6.397481918,344,4.781018257,344,6.350840569,344,4.41896534,344,5.884805202,344,4.976138115,344,3.555276871,344,3.398609638,344,3.565615892,344,3.657647133,344,4.616162777,344,4.501596451,344,4.467145443,344,4.785503387,344,5.379198551,344,4.998847485,344,4.249341965,344,3.250045538,344,4.879812241,344,33.26268005,344,35.92427063,344,4.882335663,344,4.293951035,344,4.906219482,344,6.012637615,344,12.77489758,344,1001.360535,344,1001.360535,344,152.9968719,344,4.206465721,344,3.275446415,344,3.082832336,344,3.104598522,344,2.757485867,344,2.332766533,344,2.684860945,344,1.923272371,344,2.137532949,344,2.345388889,344,1.977750301,344,2.070206404,344,2.405520916,344,2.135476589,344,2.567203045,344,3.113504887,344,3.481637716,344,2.606835842,344,1.753745556,344,1.976212978
346,2.067257881,346,6.928989887,346,7.934938908,346,7.150652409,346,7.418589115,346,5.438625813,346,6.526244164,346,4.144940853,346,2.456678629,346,3.249170303,346,2.644646168,346,3.994146347,346,3.852605104,346,3.655858994,346,4.9470644,346,5.158355713,346,4.847761154,346,4.852321625,346,4.228402138,346,3.294130325,346,3.790626049,346,21.69908333,346,48.18744659,346,9.57466507,346,4.171317101,346,4.430382729,346,4.723678112,346,7.539118767,346,242.1050873,346,1001.360535,346,839.6832275,346,5.453853607,346,3.460491896,346,4.03249073,346,3.050082445,346,2.925886631,346,2.859288692,346,2.55401516,346,2.403254032,346,2.360936165,346,2.003879309,346,2.284131527,346,2.106845617,346,1.997104406,346,2.082728386,346,2.601119995,346,3.074155331,346,3.150021553,346,2.51535511,346,1.784438014,346,1.799105883
348,9.781596184,348,5.020196438,348,4.099332333,348,2.545097589,348,2.916634083,348,3.425784588,348,5.566290379,348,4.690087795,348,3.486484289,348,3.086585999,348,2.938869953,348,4.774132729,348,4.017701626,348,5.021484852,348,4.580708504,348,5.354189873,348,5.625869751,348,4.932436943,348,4.957074165,348,3.128338814,348,2.959867239,348,10.28941727,348,47.93262482,348,18.97800446,348,3.958748102,348,3.920045137,348,5.833237171,348,6.186076641,348,33.06424332,348,1001.360535,348,1001.360535,348,44.79710388,348,3.656823158,348,3.759990454,348,3.481863976,348,2.608481884,348,2.976375341,348,2.736242771,348,2.299578667,348,2.35806942,348,2.353448629,348,2.291396141,348,2.184437037,348,2.006526947,348,2.122748137,348,2.500461578,348,2.851461172,348,2.912956715,348,2.546062231,348,2.165460587,348,1.946271181
350,10.43875599,350,5.96247673,350,6.40595293,350,4.562514305,350,5.278820038,350,4.220616341,350,5.800747395,350,4.687224388,350,3.295442581,350,2.84750104,350,3.247636795,350,3.879394293,350,3.609353781,350,3.895641088,350,4.314339638,350,5.718962193,350,4.691855431,350,5.766974449,350,4.521766663,350,3.224238873,350,2.708447456,350,5.546165466,350,39.09658813,350,34.37221527,350,4.364781857,350,4.316407204,350,4.250285625,350,4.926998138,350,7.876842976,350,693.8912354,350,1001.360535,350,403.5440063,350,4.136113167,350,3.470623016,350,3.56286931,350,3.560899973,350,3.033957958,350,2.47811842,350,2.454760075,350,2.752009869,350,2.361390591,350,2.155902624,350,2.116342306,350,2.00743103,350,2.128390789,350,2.788766861,350,2.975623608,350,3.005113602,350,2.500578403,350,2.126305103,350,1.991700411
352,5.60682869,352,5.629993916,352,1.697584987,352,4.013064384,352,3.606473446,352,4.721535683,352,6.688373089,352,4.41397953,352,3.591471672,352,3.634249687,352,3.346476078,352,3.673326969,352,3.51700139,352,4.517154217,352,4.781575203,352,4.801621437,352,6.247116566,352,4.94251442,352,4.78229332,352,3.146510124,352,2.659201384,352,3.880002975,352,24.0120697,352,43.7691803,352,7.481901169,352,4.313328743,352,5.029315948,352,4.481572628,352,7.697977543,352,112.5091248,352,1001.360535,352,1001.360535,352,16.48118973,352,4.29716301,352,3.411405563,352,3.167999268,352,3.320067167,352,2.567147732,352,2.693209887,352,2.372605801,352,2.514710188,352,2.491396904,352,2.345628262,352,2.283530951,352,2.393486023,352,2.686108828,352,3.15553093,352,3.028001547,352,2.297512293,352,2.549150705,352,1.894812346
354,13.14155579,354,5.956132412,354,5.091887474,354,9.078826904,354,2.220019817,354,4.529781342,354,5.548014164,354,3.949164867,354,3.870785713,354,2.798848629,354,3.421749592,354,3.683033705,354,4.225848198,354,5.190701485,354,5.363236904,354,4.883178234,354,4.705259323,354,5.877292156,354,4.387235641,354,3.479048967,354,2.854183674,354,3.747806311,354,10.96921539,354,48.96824646,354,16.22846603,354,3.725433588,354,5.405743122,354,6.054049015,354,6.263519287,354,15.09684658,354,1001.360535,354,1001.360535,354,185.8851318,354,5.297101974,354,4.287077427,354,3.228725433,354,3.491311312,354,2.710471153,354,2.459517956,354,2.320082426,354,2.414067984,354,2.416074991,354,2.287632227,354,2.340317965,354,2.429835796,354,2.699846745,354,3.030322552,354,3.166900635,354,2.368085384,354,2.126747608,354,2.641844749
356,7.537620544,356,6.317732334,356,8.686552048,356,7.188616276,356,4.689254284,356,5.513898849,356,4.745904446,356,3.990681171,356,3.843072891,356,3.458567381,356,2.801223278,356,3.137008429,356,3.915969849,356,4.185540676,356,4.594557762,356,5.450800896,356,4.886092186,356,5.165191174,356,4.145966053,356,3.369131088,356,3.473407745,356,2.752501965,356,6.012800694,356,39.27700806,356,29.667593,356,4.005470276,356,5.536227226,356,5.506481171,356,6.888681889,356,7.526463509,356,405.4440918,356,1001.360535,356,1001.360535,356,8.070941925,356,4.807689667,356,3.516520739,356,3.488311052,356,3.076273918,356,2.425905228,356,2.638670444,356,2.797648907,356,2.629712582,356,2.693310738,356,2.405987263,356,2.536930561,356,3.031884909,356,3.352836132,356,3.234949112,356,2.42379427,356,2.094043732,356,2.597018719
358,7.619236946,358,5.922587872,358,5.069242477,358,5.487759113,358,5.248892784,358,4.459000587,358,5.47674799,358,4.084175587,358,2.860689163,358,2.844989777,358,3.769426823,358,3.934801579,358,4.342360497,358,5.135152817,358,4.866312981,358,5.349460602,358,5.310220718,358,4.625469685,358,4.170559883,358,3.488997459,358,3.023746014,358,2.851000786,358,3.69312048,358,25.05403137,358,42.12489319,358,8.425615311,358,4.073098183,358,5.861929417,358,7.180441856,358,7.519680023,358,72.13560486,358,1001.360535,358,1001.360535,358,79.64356232,358,5.621942043,358,4.098730087,358,3.624942541,358,3.503082275,358,2.810473442,358,2.747010231,358,2.910110235,358,2.743888855,358,2.405573368,358,2.696279526,358,2.605218887,358,3.111363173,358,3.361214399,358,3.571083546,358,2.303841114,358,2.141441345,358,2.549917698
360,13.8259182,360,10.11227226,360,6.695655823,360,9.009199142,360,3.780128717,360,4.535147667,360,6.04429245,360,4.166455269,360,3.300374985,360,3.076375961,360,3.352620602,360,3.736590862,360,3.812787533,360,5.203884602,360,4.629748344,360,5.410481453,360,5.055970192,360,5.125769615,360,4.355428696,360,3.366759062,360,2.801226377,360,2.756491661,360,3.64786458,360,12.33784866,360,47.58447266,360,14.10411739,360,4.705700874,360,4.881455421,360,6.256349564,360,8.851433754,360,13.51116085,360,1001.360535,360,1001.360535,360,757.7020874,360,7.298757553,360,4.863207817,360,3.774612427,360,3.836390734,360,2.998953819,360,3.208917141,360,3.147392988,360,2.943421602,360,2.868335724,360,2.81677866,360,2.751497746,360,3.195048332,360,3.54797864,360,3.316652298,360,2.416023254,360,2.144415379,360,2.518816471
362,8.27139473,362,10.32915497,362,4.742350101,362,4.847468376,362,6.78369236,362,4.635184288,362,4.766470432,362,4.186607838,362,3.548494577,362,3.070260525,362,3.097193003,362,3.656053782,362,3.875515461,362,5.601099491,362,4.994318962,362,5.181009293,362,5.442016602,362,5.305847168,362,4.620548248,362,3.484358072,362,3.206181765,362,2.915263653,362,3.015426159,362,6.988226891,362,42.83341217,362,26.17603683,362,6.573447227,362,6.348310471,362,7.163675785,362,7.908104897,362,9.189716339,362,178.4456024,362,1001.360535,362,1001.360535,362,21.72756767,362,5.613417625,362,4.059762955,362,3.819568157,362,3.813061714,362,3.476806879,362,3.345874786,362,2.897963047,362,2.87959075,362,2.778479099,362,2.869156361,362,3.489459276,362,3.725688457,362,3.418157339,362,2.696917057,362,2.273124695,362,2.267315865
364,6.919960499,364,8.269802094,364,8.815644264,364,3.809723854,364,6.935456753,364,4.06697607,364,4.631381035,364,5.011956215,364,3.129847527,364,3.064360619,364,3.30325675,364,3.723305702,364,3.69498539,364,5.074608803,364,4.887481213,364,5.241375923,364,5.080018044,364,5.409359455,364,4.791407585,364,3.565159559,364,3.12659359,364,2.895204544,364,3.241415501,364,4.186006069,364,31.58688927,364,40.28898621,364,7.755719662,364,6.139809608,364,6.402189255,364,6.837754726,364,8.506668091,364,20.05202866,364,1001.360535,364,1001.360535,364,229.8358459,364,5.861069202,364,5.353070259,364,3.951194048,364,3.74155426,364,3.753696203,364,2.913722515,364,2.855343819,364,2.537729025,364,2.810774803,364,3.230288029,364,3.731844425,364,3.486428261,364,3.95688796,364,2.572249413,364,2.315375566,364,2.307047844
